City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
692,Rupert,US,2021-07-11 22:49:50,42.6191,-113.6772,96.69,24,1,6.91
693,Llangefni,GB,2021-07-11 22:49:50,53.2556,-4.3106,60.73,97,75,9.22
694,Zonguldak,TR,2021-07-11 22:49:50,41.25,31.8333,60.22,90,0,4.09
695,Pacifica,US,2021-07-11 22:44:55,37.6138,-122.4869,97.27,80,59,1.99
696,Borogontsy,RU,2021-07-11 22:49:51,62.6683,131.1683,54.84,68,100,4.83
697,Ypsonas,CY,2021-07-11 22:49:51,34.6884,32.9574,77.97,89,0,13.8
698,Hellendoorn,NL,2021-07-11 22:49:51,52.3902,6.448,66.04,92,76,5.08
699,Cuenca,EC,2021-07-11 22:49:51,-2.8833,-78.9833,64.53,52,75,11.5
700,Chastre,BE,2021-07-11 22:49:52,50.6009,4.6299,62.46,90,98,4.9
701,Havre-Saint-Pierre,CA,2021-07-11 22:49:52,50.2334,-63.5986,57.56,88,90,9.22
702,Whitehorse,CA,2021-07-11 22:46:40,60.7161,-135.0538,58.01,47,90,16.11
703,Cravo Norte,CO,2021-07-11 22:49:52,6.3017,-70.2041,76.46,88,88,6.04
704,Wattegama,LK,2021-07-11 22:49:53,6.7989,81.4808,74.7,80,94,5.3
705,Mackay,AU,2021-07-11 22:49:53,-21.15,149.2,64.69,88,75,5.75
706,Lata,PT,2021-07-11 22:49:53,40.1629,-8.3327,65.05,85,56,6.85
707,Rabo De Peixe,PT,2021-07-11 22:49:53,37.8,-25.5833,65.71,72,40,9.22
708,Aljezur,PT,2021-07-11 22:49:54,37.3191,-8.8033,63.61,92,9,13.87
709,Ushtobe,KZ,2021-07-11 22:49:54,45.2514,77.9838,70.0,44,34,10.42
710,Kushmurun,KZ,2021-07-11 22:49:54,52.4503,64.6311,58.82,91,100,20.31
711,Saint-Francois,FR,2021-07-11 22:49:55,46.4154,3.9054,64.18,82,0,2.3
712,Lashio,MM,2021-07-11 22:49:55,22.9333,97.75,66.85,98,38,1.59
713,Trofors,NO,2021-07-11 22:49:55,65.5333,13.4063,58.35,91,98,4.32
714,Simao,CN,2021-07-11 22:49:55,22.7886,100.9748,63.93,97,60,1.99
715,Waingapu,ID,2021-07-11 22:49:56,-9.6567,120.2641,74.82,83,90,8.79
716,Manzhouli,CN,2021-07-11 22:49:56,49.6,117.4333,66.11,66,97,8.72
717,Senno,RU,2021-07-11 22:49:56,59.5336,33.9167,63.27,87,49,4.47
718,Sawakin,SD,2021-07-11 22:49:57,19.1059,37.3321,89.11,45,9,4.09
719,Wenling,CN,2021-07-11 22:49:57,28.3669,121.36,82.9,91,100,12.37
720,Port Hardy,CA,2021-07-11 22:46:40,50.6996,-127.4199,64.58,68,20,16.11
721,Karwar,IN,2021-07-11 22:49:57,14.8,74.1333,77.14,87,100,13.02
722,Basoko,CD,2021-07-11 22:49:57,1.2391,23.616,71.87,94,100,3.36
723,Lerwick,GB,2021-07-11 22:49:58,60.1545,-1.1494,57.2,95,99,7.18
724,Warrnambool,AU,2021-07-11 22:49:58,-38.3833,142.4833,50.81,65,53,22.06
725,Novozavidovskiy,RU,2021-07-11 22:49:58,56.55,36.4333,63.57,78,0,4.45
726,Taoudenni,ML,2021-07-11 22:49:59,22.6783,-3.9836,92.73,34,54,5.66
727,Medea,DZ,2021-07-11 22:49:59,36.2642,2.7539,70.25,16,93,6.24
728,Gwadar,PK,2021-07-11 22:49:59,25.1216,62.3254,81.37,86,39,6.73
729,Ascension,US,2021-07-11 22:49:59,30.2169,-90.9001,81.0,88,1,0.0
730,Muroto,JP,2021-07-11 22:50:00,33.2833,134.15,77.04,81,100,3.42
731,Balykshi,KZ,2021-07-11 22:50:00,47.0667,51.8667,73.4,53,0,2.24
732,Vozhega,RU,2021-07-11 22:50:00,60.4725,40.2213,62.58,70,10,4.63
733,Inyonga,TZ,2021-07-11 22:50:01,-6.7167,32.0667,58.77,45,3,4.99
734,Pangai,TO,2021-07-11 22:50:01,-19.8,-174.35,80.71,78,20,10.36
735,Rosario,AR,2021-07-11 22:47:13,-32.9468,-60.6393,59.95,39,0,1.01
736,Churapcha,RU,2021-07-11 22:50:01,62.0025,132.4325,58.42,55,54,6.87
737,Patacamaya,BO,2021-07-11 22:50:01,-17.2333,-67.9167,46.4,51,1,8.05
738,Boguchany,RU,2021-07-11 22:50:02,58.3814,97.4531,62.82,69,100,2.13
739,Dimona,IL,2021-07-11 22:50:02,31.0667,35.0333,67.86,65,0,6.04
740,Porbandar,IN,2021-07-11 22:50:03,21.6422,69.6093,83.39,80,100,16.04
741,Kupang,ID,2021-07-11 22:50:03,-10.1667,123.5833,73.98,83,20,6.91
742,Ammon,US,2021-07-11 22:50:03,43.4696,-111.9666,95.05,16,1,12.66
743,Niksar,TR,2021-07-11 22:50:04,40.5917,36.9517,62.92,89,0,0.67
744,Bang Saphan,TH,2021-07-11 22:50:04,11.2126,99.5117,75.79,90,98,2.84
745,Muhos,FI,2021-07-11 22:50:04,64.808,25.9931,67.78,96,83,4.29
746,Breves,BR,2021-07-11 22:50:04,-1.6822,-50.4803,79.38,72,31,3.58
747,Sayyan,YE,2021-07-11 22:50:05,15.1718,44.3244,65.39,52,81,3.2
748,Korla,CN,2021-07-11 22:50:05,41.7597,86.1469,77.18,34,96,11.18
749,Bahir Dar,ET,2021-07-11 22:50:05,11.5936,37.3908,58.48,94,98,2.93
750,Shieli,KZ,2021-07-11 22:50:06,44.1667,66.75,73.17,33,0,4.45
751,Ust-Kulom,RU,2021-07-11 22:50:06,61.6864,53.6902,52.84,89,48,4.5
752,Lorengau,PG,2021-07-11 22:50:06,-2.0226,147.2712,83.16,78,97,7.87
753,Conde,BR,2021-07-11 22:50:06,-7.2597,-34.9075,74.66,88,20,6.91
754,Ayagoz,KZ,2021-07-11 22:50:07,47.9714,80.4392,60.3,88,97,7.11
755,Velingrad,BG,2021-07-11 22:50:07,42.0272,23.9957,64.89,69,97,3.53
756,Newcastle,AU,2021-07-11 22:50:02,-32.9272,151.7765,51.82,97,20,1.99
757,Saint Anthony,US,2021-07-11 22:45:15,45.0205,-93.218,88.02,38,40,3.0
758,Hov,NO,2021-07-11 22:50:08,60.6987,10.3519,58.89,98,3,3.29
759,Bahia Honda,CU,2021-07-11 22:50:08,22.9036,-83.1592,83.16,70,99,12.01
760,Umm Lajj,SA,2021-07-11 22:50:08,25.0213,37.2685,85.66,57,4,8.63
761,Punta Alta,AR,2021-07-11 22:50:09,-38.8759,-62.0736,52.39,43,15,10.38
762,Bridlington,GB,2021-07-11 22:50:09,54.0831,-0.1919,61.29,92,100,11.21
763,Mahibadhoo,MV,2021-07-11 22:50:09,3.7833,72.9667,82.04,79,100,13.29
764,Nadym,RU,2021-07-11 22:50:10,65.5333,72.5167,47.71,76,94,9.13
765,Qiongshan,CN,2021-07-11 22:50:10,20.0058,110.3542,75.18,100,0,0.0
766,Yamada,JP,2021-07-11 22:50:10,39.4667,141.95,70.63,95,99,2.37
767,Rodez,FR,2021-07-11 22:50:10,44.5,2.5833,71.28,60,58,8.05
768,Arrecife,ES,2021-07-11 22:50:11,28.963,-13.5477,75.18,78,0,19.57
769,Anadyr,RU,2021-07-11 22:50:11,64.75,177.4833,59.5,72,0,4.0
770,Laela,TZ,2021-07-11 22:50:11,-8.5667,32.05,50.92,73,0,4.85
771,Talmenka,RU,2021-07-11 22:50:11,53.8183,83.5677,65.64,85,92,4.92
772,Guaymas,MX,2021-07-11 22:50:12,27.9333,-110.9,95.88,58,9,10.4
773,Owando,CG,2021-07-11 22:50:12,-0.4819,15.8999,73.09,77,37,3.8
774,Zyryanovsk,KZ,2021-07-11 22:50:12,49.7386,84.2719,55.49,90,87,1.57
775,Westport,US,2021-07-11 22:50:12,41.1415,-73.3579,78.98,85,75,1.01
776,Udachnyy,RU,2021-07-11 22:50:13,66.4167,112.4,48.33,81,88,6.93
777,Laguna,US,2021-07-11 22:50:13,38.421,-121.4238,117.14,8,0,13.09
778,Fairbanks,US,2021-07-11 22:50:03,64.8378,-147.7164,71.1,38,40,0.0
779,Belyy Yar,RU,2021-07-11 22:50:13,53.6039,91.3903,57.09,82,0,2.24
780,Onega,RU,2021-07-11 22:50:14,63.9061,38.1404,62.4,83,68,2.89
781,Sibolga,ID,2021-07-11 22:50:14,1.7427,98.7792,74.93,92,100,2.89
782,Centralia,US,2021-07-11 22:50:14,46.7162,-122.9543,83.44,54,1,5.75
783,Kavaratti,IN,2021-07-11 22:50:15,10.5669,72.642,81.93,79,100,24.67
784,Kitale,KE,2021-07-11 22:50:15,1.0157,35.0062,56.23,96,95,0.25
785,Las Lomas,PA,2021-07-11 22:50:15,8.4333,-82.4,81.27,88,75,6.91
786,Lobito,AO,2021-07-11 22:50:16,-12.3481,13.5456,69.03,87,0,5.32
787,Colquechaca,BO,2021-07-11 22:50:16,-18.6667,-66.0167,36.95,53,16,5.23
788,Gushikawa,JP,2021-07-11 22:50:16,26.3544,127.8686,83.43,93,1,3.44
789,Phu Ly,VN,2021-07-11 22:50:16,20.5411,105.9139,78.64,89,80,3.38
790,Gorodishche,RU,2021-07-11 22:50:17,48.8045,44.4744,76.08,43,0,15.66
791,Sharan,RU,2021-07-11 22:50:17,54.8167,54.0,60.6,72,88,8.32
792,Beaverlodge,CA,2021-07-11 22:50:17,55.2166,-119.4361,72.75,27,81,15.99
793,San Agustin Acasaguastlan,GT,2021-07-11 22:50:17,14.95,-89.9667,81.16,84,89,5.41
794,Verkhniye Tatyshly,RU,2021-07-11 22:50:18,56.2912,55.8575,50.27,80,35,8.03
795,Langham,CA,2021-07-11 22:50:18,52.3668,-106.9679,84.04,38,84,18.3
796,San Fernando,PH,2021-07-11 22:50:18,15.0286,120.6898,81.14,75,96,2.33
797,Saint-Leu,RE,2021-07-11 22:50:19,-21.15,55.2833,67.03,89,67,3.89
798,Aktau,KZ,2021-07-11 22:50:19,43.65,51.2,70.38,47,0,5.73
799,North Bend,US,2021-07-11 22:46:27,43.4065,-124.2243,76.24,81,75,27.63
800,Ocos,GT,2021-07-11 22:50:19,14.5094,-92.1933,83.32,73,100,5.84
801,Sosua,DO,2021-07-11 22:50:20,19.7667,-70.5167,80.51,94,75,0.0
802,Barkhan,PK,2021-07-11 22:50:20,29.8977,69.5256,87.67,42,2,4.94
803,Puerto Cabezas,NI,2021-07-11 22:50:20,14.0351,-83.3888,75.16,88,40,4.61
804,Stepantsevo,RU,2021-07-11 22:50:20,56.1314,41.7032,58.96,71,0,4.03
805,Devils Lake,US,2021-07-11 22:48:39,48.1128,-98.8651,89.58,35,40,11.01
806,Mayo,US,2021-07-11 22:49:55,38.8876,-76.5119,90.73,80,47,8.99
807,Nizwa,OM,2021-07-11 22:50:21,22.9333,57.5333,91.27,44,87,1.52
808,Otradnoye,RU,2021-07-11 22:50:21,59.7775,30.8181,68.05,86,1,4.54
809,Myitkyina,MM,2021-07-11 22:50:21,25.3833,97.4,74.32,98,64,1.83
810,Burgthann,DE,2021-07-11 22:50:22,49.352,11.3115,59.22,95,17,3.15
811,Barntrup,DE,2021-07-11 22:50:22,51.9904,9.1164,64.31,96,8,2.42
812,Drovyanaya,RU,2021-07-11 22:50:22,51.5833,113.0333,60.31,76,87,2.82
813,Thunder Bay,CA,2021-07-11 22:50:23,48.4001,-89.3168,82.99,54,75,13.8
814,Srandakan,ID,2021-07-11 22:50:23,-7.9386,110.2506,53.73,90,24,4.43
815,Merzifon,TR,2021-07-11 22:50:23,40.8733,35.4631,63.86,82,0,4.61
816,Ban Phai,TH,2021-07-11 22:50:23,16.06,102.731,81.99,86,63,0.98
817,Tashtyp,RU,2021-07-11 22:50:24,52.7939,89.8983,57.06,92,100,3.06
818,Tottori,JP,2021-07-11 22:50:24,35.5,134.2333,75.27,94,75,4.61
819,Manono,CD,2021-07-11 22:50:24,-7.3,27.4167,68.65,27,2,4.52
820,Torres,BR,2021-07-11 22:45:47,-29.3353,-49.7269,63.82,89,0,3.51
821,Ouesso,CG,2021-07-11 22:50:25,1.6136,16.0517,71.51,91,43,2.01
822,Blackwater,AU,2021-07-11 22:50:25,-23.5833,148.8833,60.24,68,0,4.45
823,Mount Pleasant,US,2021-07-11 22:50:25,32.7941,-79.8626,84.42,82,40,1.99
824,Vanino,RU,2021-07-11 22:50:26,49.0869,140.2543,73.4,77,28,2.8
825,Kiama,AU,2021-07-11 22:50:26,-34.6833,150.8667,51.58,95,100,1.01
826,Tibiri,NE,2021-07-11 22:50:26,13.5627,7.0485,81.19,54,99,10.51
827,Kholm-Zhirkovskiy,RU,2021-07-11 22:50:26,55.5189,33.4731,66.6,92,8,5.99
828,Abu Kamal,SY,2021-07-11 22:50:27,34.4506,40.9171,90.21,22,0,7.78
829,Brazzaville,CG,2021-07-11 22:50:27,-4.2658,15.2832,79.11,88,40,5.75
830,Brattleboro,US,2021-07-11 22:50:27,42.8509,-72.5579,72.88,88,100,3.0
831,Suntar,RU,2021-07-11 22:50:28,62.1444,117.6319,64.85,56,81,3.51
832,San Patricio,US,2021-07-11 22:50:28,28.017,-97.5169,91.38,72,100,15.28
833,Kirakira,SB,2021-07-11 22:50:28,-10.4544,161.9205,83.46,76,42,8.81
834,Claremorris,IE,2021-07-11 22:50:29,53.7167,-9.0,58.01,97,100,4.92
835,Henties Bay,NA,2021-07-11 22:50:29,-22.116,14.2845,56.86,89,4,6.44
836,Kisangani,CD,2021-07-11 22:50:29,0.5167,25.2,72.88,83,49,2.77
837,Rexburg,US,2021-07-11 22:50:29,43.826,-111.7897,94.51,19,1,6.91
838,Ilo,PE,2021-07-11 22:50:30,-17.6394,-71.3375,60.06,80,24,1.52
839,Dong Hoi,VN,2021-07-11 22:50:30,17.4833,106.6,79.18,88,20,2.13
840,Buraydah,SA,2021-07-11 22:50:30,26.326,43.975,95.45,10,75,8.84
841,Benalla,AU,2021-07-11 22:50:31,-36.55,145.9833,45.99,88,70,5.5
842,Nipawin,CA,2021-07-11 22:50:31,53.3668,-104.0009,78.84,57,90,8.05
843,Ulladulla,AU,2021-07-11 22:48:23,-35.35,150.4667,48.87,74,100,4.32
844,Doume,CM,2021-07-11 22:50:31,4.2333,13.45,67.35,97,22,3.27
845,Kibala,TD,2021-07-11 22:50:32,9.1104,18.3463,71.55,88,20,0.0
846,Caibarien,CU,2021-07-11 22:50:32,22.5206,-79.4669,80.74,81,98,14.61
847,Brae,GB,2021-07-11 22:50:32,60.3964,-1.353,57.11,91,94,2.44
848,Cooma,AU,2021-07-11 22:50:32,-36.2333,149.1333,33.57,100,100,10.36
849,Terenos,BR,2021-07-11 22:50:33,-20.4422,-54.8603,71.31,43,0,5.75
850,Ketchikan,US,2021-07-11 22:50:33,55.3422,-131.6461,64.87,68,75,10.36
851,Pauini,BR,2021-07-11 22:50:33,-7.7136,-66.9764,79.59,48,18,1.9
852,Grand Forks,US,2021-07-11 22:50:33,47.9417,-97.4337,91.33,29,20,13.8
853,Pangody,RU,2021-07-11 22:50:34,65.85,74.4859,45.86,64,69,10.07
854,Bhinmal,IN,2021-07-11 22:50:34,25.0,72.25,83.95,75,98,1.92
855,Montgomery,US,2021-07-11 22:50:03,39.1501,-77.1997,89.19,70,55,1.99
856,Ellisras,ZA,2021-07-11 22:50:34,-23.6649,27.7443,50.83,53,0,3.96
857,Olot,ES,2021-07-11 22:50:35,42.181,2.4901,76.8,52,97,8.01
858,Novyy Urengoy,RU,2021-07-11 22:50:35,66.0833,76.6333,46.4,61,90,14.12
859,Gull Lake,CA,2021-07-11 22:50:35,50.1001,-108.4847,84.56,35,15,23.38
860,Male,MV,2021-07-11 22:50:09,4.1748,73.5089,84.15,79,75,16.11
861,Ligayan,PH,2021-07-11 22:50:36,4.6533,119.4706,81.93,77,91,0.63
862,Tigzirt,DZ,2021-07-11 22:50:36,36.8886,4.1198,86.49,38,28,5.41
863,Mezen,RU,2021-07-11 22:50:36,65.8522,44.24,42.26,78,20,5.35
864,Kilrush,IE,2021-07-11 22:50:36,52.6397,-9.4833,58.75,95,93,9.06
865,Labuhan,ID,2021-07-11 22:50:37,-6.8844,112.2051,76.21,87,6,7.61
866,Bull Savanna,JM,2021-07-11 22:50:37,17.8868,-77.5902,81.3,62,64,13.47
867,Denpasar,ID,2021-07-11 22:46:12,-8.65,115.2167,78.46,94,20,9.22
868,Santa Rosa,PH,2021-07-11 22:50:37,14.3122,121.1114,83.86,81,60,6.82
869,Kasongo-Lunda,CD,2021-07-11 22:50:38,-6.4667,16.8167,69.82,29,3,2.59
870,Jalakandapuram,IN,2021-07-11 22:50:38,11.6978,77.873,74.25,86,100,4.72
871,Isugod,PH,2021-07-11 22:50:38,9.3408,118.1196,80.29,84,84,4.09
872,Matagami,CA,2021-07-11 22:50:39,49.7502,-77.6328,73.51,31,1,3.44
873,Los Llanos De Aridane,ES,2021-07-11 22:50:39,28.6585,-17.9182,75.13,68,90,13.8
874,Khuzhir,RU,2021-07-11 22:50:39,53.1939,107.3397,50.79,88,100,5.48
875,Pontes E Lacerda,BR,2021-07-11 22:50:39,-15.2261,-59.3353,75.11,37,83,4.25
876,Fredericton,CA,2021-07-11 22:50:40,45.9454,-66.6656,78.04,57,1,3.44
877,Severodvinsk,RU,2021-07-11 22:50:40,64.5635,39.8302,57.31,77,64,8.72
878,Saiha,IN,2021-07-11 22:50:40,22.4833,92.9667,70.34,96,100,2.8
879,Albenga,IT,2021-07-11 22:50:41,44.0529,8.216,75.15,79,1,1.01
880,Svetlaya,RU,2021-07-11 22:50:41,46.5389,138.3297,68.02,88,53,5.35
881,Kungurtug,RU,2021-07-11 22:50:41,50.5994,97.5228,55.49,91,97,1.03
882,Novyy Urgal,RU,2021-07-11 22:50:41,51.0736,132.5642,70.92,84,15,0.54
883,Leon,MX,2021-07-11 22:48:19,21.1167,-101.6667,63.79,84,99,7.92
884,Maceio,BR,2021-07-11 22:49:57,-9.6658,-35.7353,76.44,78,75,9.22
885,Heihe,CN,2021-07-11 22:50:42,50.2441,127.4902,68.58,82,67,2.1
886,Petropavlovka,RU,2021-07-11 22:50:42,50.6114,105.3196,62.53,93,100,3.02
887,Sigli,ID,2021-07-11 22:49:17,5.3848,95.9609,76.95,76,100,5.91
888,Collie,AU,2021-07-11 22:50:43,-33.3667,116.15,51.85,89,83,12.68
889,Ipanguacu,BR,2021-07-11 22:50:43,-5.4983,-36.855,80.65,58,89,10.98
890,Port Lincoln,AU,2021-07-11 22:50:43,-34.7333,135.8667,56.59,79,71,16.06
891,Bani,DO,2021-07-11 22:50:43,18.2833,-70.3333,78.75,74,56,12.88
892,Racalmuto,IT,2021-07-11 22:50:44,37.4071,13.7338,76.06,50,0,4.76
893,Taksimo,RU,2021-07-11 22:50:44,56.3444,114.8794,57.72,94,99,0.87
894,Sampit,ID,2021-07-11 22:50:44,-2.5333,112.95,73.35,96,38,1.95
895,Todos Santos,MX,2021-07-11 22:46:08,23.45,-110.2167,95.31,82,14,7.09
896,Itamaraca,BR,2021-07-11 22:50:44,-7.7478,-34.8256,75.88,85,10,9.28
897,Cuamba,MZ,2021-07-11 22:50:45,-14.8031,36.5372,63.81,75,50,1.74
898,Urucara,BR,2021-07-11 22:50:45,-2.5364,-57.76,79.56,74,99,1.74
899,Krasnoselkup,RU,2021-07-11 22:50:45,65.7,82.4667,49.39,60,72,6.51
900,Saint-Raymond,CA,2021-07-11 22:50:46,45.467,-73.6095,80.46,51,90,4.61
901,Varkaus,FI,2021-07-11 22:50:46,62.3153,27.873,69.91,83,4,5.21
902,Mingaora,PK,2021-07-11 22:50:46,34.7758,72.3625,77.07,82,75,3.22
903,Boundiali,CI,2021-07-11 22:50:47,9.5217,-6.4869,71.31,93,32,4.85
904,Omboue,GA,2021-07-11 22:50:47,-1.5746,9.2618,74.07,88,40,7.09
905,Paramonga,PE,2021-07-11 22:50:47,-10.6667,-77.8333,65.39,80,31,6.51
906,Helsinki,FI,2021-07-11 22:50:47,60.1695,24.9355,64.78,81,0,5.75
907,Teya,RU,2021-07-11 22:50:48,60.3778,92.6267,57.7,98,97,3.4
908,Linfen,CN,2021-07-11 22:50:48,36.0889,111.5189,75.43,80,38,5.61
909,Aketi,CD,2021-07-11 22:50:48,2.7388,23.7833,70.72,97,100,1.59
910,Siilinjarvi,FI,2021-07-11 22:50:48,63.0833,27.6667,73.42,60,0,6.91
911,Noyabrsk,RU,2021-07-11 22:50:49,63.1994,75.4507,50.67,60,80,8.34
912,Yazman,PK,2021-07-11 22:50:49,29.1212,71.7446,101.43,32,9,14.25
913,Panguna,PG,2021-07-11 22:50:49,-6.3164,155.4848,76.23,77,93,2.82
914,Magadan,RU,2021-07-11 22:50:22,59.5667,150.8,54.55,92,100,2.1
915,Warman,CA,2021-07-11 22:50:50,52.3168,-106.5679,84.11,37,75,17.27
916,Mrakovo,RU,2021-07-11 22:50:50,52.7161,56.6244,56.57,90,51,4.59
917,Garowe,SO,2021-07-11 22:50:50,8.4054,48.4845,80.51,47,24,26.93
918,Marystown,CA,2021-07-11 22:50:50,47.1666,-55.1483,56.14,91,51,5.97
919,Tezu,IN,2021-07-11 22:50:51,27.9167,96.1667,75.49,82,88,2.73
920,Kyra,RU,2021-07-11 22:50:51,49.5776,111.9753,63.05,95,100,1.72
921,Danville,US,2021-07-11 22:50:51,36.586,-79.395,89.38,71,1,4.61
922,Chalus,IR,2021-07-11 22:50:52,36.655,51.4204,74.66,88,75,0.0
923,Sheridan,US,2021-07-11 22:50:52,44.8333,-106.9173,97.18,15,1,4.0
924,Sandpoint,US,2021-07-11 22:50:52,48.2766,-116.5533,95.85,17,1,1.01
